dataset_version,manifest_version,source,source_role,path,label,split,valid,related_group,sha256,perceptual_hash,width,height,image_format
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00480.png,GZQFPQ,train,True,group-4e472eb3be9424d3,2d91dcca2f75fc12cc18bfe79847f10b3731ceba66a3bb04a5d84fb48736b925,b59ec66959e32a0c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00481.png,ZdKTS8,train,True,group-ba785ed5c908b41b,0758329651f420b45a0977d0623881e90695065d83c00832d21cc4e91b937e93,e7539e2624d8b866,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00482.png,L5QaXS,train,True,group-2e2ed65e4d59c1c5,9db3d8564cc928a7dfb862a5dbc4db68461a61b2669b57979914be997ea1ec78,f9b3e64c11568569,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00483.png,WGYdMM,validation,True,group-0b64dac3b600fe5e,e42e78d11d8530fa3f04641bb49aedff918286a3aee75179045a5b66466b6372,c979a784561869eb,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00484.png,Sd2HBa,train,True,group-79a76d13e2e48e52,c192592f13d70e0af923ba02df9580e6b00164fa09a535e70d3c6e18d3440f09,e5c89a3655b64c53,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00485.png,2NebWc,train,True,group-fe5f2ae77bd62a52,612a3f8fa255dbb5fb8dfd7bdc17b46fa7389b395145115afe0d81451e087bd9,ca86b5494a746fa9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00486.png,PQeGZe,train,True,group-292926ccc0268fdd,d7c77c87599baac077b84e35a20c68be440157d4f14810057f0117c66fb81c8a,c829b3e6eda4d21a,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00487.png,TbXT5d,train,True,group-512e4785f7862c38,ce440c5a11b86cd9948c8e4b138e7074cf32d00e6ca8f3c07a2b680dcb7692a6,83f9fcde060449f8,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00488.png,H4LMXE,train,True,group-b069edb5bc9af8f3,cfc4a49d432249b32d5d798af8b6256946a0b2bd152a8c3e1db6494a9c405d87,c9a9d6463d946959,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00489.png,Ha5CNr,validation,True,group-e6d94eff1d5de26f,1759674b1d6658402929b3495e28f8b3fcb9a5b5ce48b5c62c9d115060138473,b3cbdc160ec31167,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00490.png,QWBX3Z,validation,True,group-3143a6891276d564,d2fb0ead32ae0c7bc953ad8c4ae6580b93f9eaa7fe188c4564960e4647697e2b,8a84f17a1cebb513,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00491.png,M6YFL7,train,True,group-e94a60db8b88e652,eeb3eefd873e2ceb838ca25e031a8131ce95e6be9ccbfb17372a3af5a2035b4b,ade9c81647713696,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00492.png,e5FHHC,train,True,group-c9c3f16c1dd66a34,d9a4734b72ab8b89ba00dd3e542d1c96f0387d2d0ececad78474b1ca9e46ceeb,e82c969339ff2852,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00493.png,Hb4QCe,validation,True,group-e2f6227edaf703cd,eb0738df87b50a58f3fd0b87956adaecfd6067823b2a7632371194eb9900eee8,a58bc6f43a16912f,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00494.png,pKZ8aN,train,True,group-1d24d6b32f8e7019,9d09eb6d4531832d1552492853a8eb49bf2bb18c25dc38f4c5d7210f57da9e4b,b37388844fccce53,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00495.png,XLEMH5,train,True,group-d57b201dd514e020,bb9aa2d0076ffe69a8e3a0bf772600052510d6d69258f3458166e95eeacec794,af8bf1340af30f09,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00496.png,BZb4rG,validation,True,group-c57c8233768b6fea,066c1e657bbb363fd1780697467782927d9ca7efdfd87004836a69da9ab2ea92,948bf374647d3843,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00497.png,FaLW3Q,train,True,group-c8dd973eb4125ed0,93557406e23b655f790baeb5ec2d2f1b3a05dd280bb2f6e3fba9044a3b509c3a,c681b95e62d969ac,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00498.png,TWCaSH,train,True,group-9f88719101df20f2,d2308da69e56c3abef67cf9e403e5b9b138f7ba98b9e8b2b6396baf0b218200c,de5ea3a13c956149,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_0,development,data/batch_0/captcha_00499.png,GZMX8Z,validation,True,group-e5b79b342bdfc824,50d1ae950587af54cc4b0043d04ebd95f96658ba1612f787e3fc3c457f3c0988,f20c89f335c76638,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00500.png,7LBNCF,train,True,group-b5535128cf17ba3a,a6d408523e794b6aa103098419b4383d384d2504d736e5635e7085c2f0ef9fea,e786ccd95971160b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00501.png,G5bHPG,validation,True,group-0894dd06e8bd48ac,c3f771749c73716bc95474a81d9ff58f035d52567790782f4186cc07fd1c73e1,9de3d49c2b50630f,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00502.png,6S7EE8,train,True,group-09fe2f8b4c469cae,4abb936c364013431a5f9fc4e712d361f5290649bc4620b18debbc31d0a303a5,e39e9d6129c94635,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00503.png,FWbWNC,train,True,group-2d478b8f117ae140,98f438298ef7512c51d866ca9c1803839f9a241d5f24a6c4d4a82f404541fef5,e86e93936e54c929,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00504.png,Sd72P5,train,True,group-7a02d6f0d49039b5,c1cdd40128cd5f2540e3a5ef2c0fe86411d0bbeb142eb0f897fa1b1f6f029e8a,d6e889373456c58b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00505.png,TFKc2X,train,True,group-4ff588a5d8d80e98,543c46072f4516e45b4dccc1848ab30619c6dd52429e5cc6c23aeed663d2c6aa,a3018ee671fcda43,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00506.png,7NBZrE,validation,True,group-1126ba814776366f,50bb2e639bdcbfb076ffc76bce11edf7d21280685eef56490a0322fa55923548,be6e81b31c99590e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00507.png,QAQe7R,validation,True,group-210a0fa05d68fe88,602c041124634b1d209f56fdcd4bcf501e28b95389f68c85a6d13d267aba7900,b36ecc81191633f9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00508.png,NKN8F8,validation,True,group-06cfa9458d12e851,a6523e346620bd809aa99bf51f928f456139b2ec215434d7f48b37e209a521b4,96f6cd0b6238b9c4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00509.png,aSdF82,train,True,group-56519f48d8b25c07,0026ec447e2ab728496af35bc1f1e8178b34d49a52b93b42cedd68fcd68a6205,fd0980f42fc3558e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00510.png,eLbPpH,train,True,group-9c89b30a566e6c78,dcd1a1fb7068ccde8ffb8e16ae8dc69a519c0e14e7e5fd2f2bd0644344b1e3fb,dd5482ba3bc3291d,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00511.png,WbW54d,train,True,group-8132b4955a908ecc,b60aeac986768c0f3212a860afec5e543cde649bd1c8ec8bcc72eb575d98a8fb,b1cde6b10eab0e16,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00512.png,K34ZHb,train,True,group-ecb983ba7100ecaf,14a031d2ad77a81ac78d2320ab74e9e15715077104c389b8b07e69427109102d,b19cd6632947c3d4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00513.png,CMR54Y,train,True,group-48601f202c755ac1,2e5c617d3c96118b3c19ef213c2a2aa6863b76fc9d62941e283e7bfaef614a89,ac5ed3e121a61e1b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00514.png,TWRCaL,train,True,group-992e7e03f33e4055,f57f028e47f5423bb685bdf6db81537b43a96b9c23ee150fb1a9c0dde9fe654b,b22ccdf1d2b15346,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00515.png,NZN2xC,train,True,group-a259bb5078a9c43d,e593dcd02891116d1cec958b1f8308665efbce4a1c8b01902cd27c48f1c023ca,98a4d35b25e83e56,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00516.png,5Q5eaH,validation,True,group-448b4fda994b5d81,2bca7bebde59dc156cbd2ee7e3fd165601cca1d8901f91d84dc6444f84619618,b18ee9e116c9fc18,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00517.png,GWKQ2e,train,True,group-ed877df4720cfb68,99316503fbcc9f30f0eaa281a7d365457f0eab7670ee3d018cb299e1c4c10fe8,b9e1c61e60d11b6d,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00518.png,AbSH7C,train,True,group-dffd3bfac1b23434,a6262cb702ae4bf7ba26bebbd303f96132c84744064d809377a1db5c116b0353,84e4a39b78bb5945,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00519.png,LrGKGr,train,True,group-c6cd108122c933c0,91b0045fa71ee191e07369791bf9afe7fafc434afebec3e043f0eeaa83678133,e979968671ac945c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00520.png,2HXBRB,train,True,group-a75c41e340a02fac,0c57dca49157d101c9d9e8c49547489ab5cc29fb47c6358166d21ffbb0997ba7,e5839a6c776a7490,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00521.png,KXaBEa,train,True,group-521fd4416fc8cc76,8d45337de19d58a5636204ebcf7b9bcaeb0a909c9a7b44ef6083b407a4e8f577,aa29d17e0f5634c3,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00522.png,L4SPeF,validation,True,group-3f7a9999a44061d4,8dfa524f1d1fface02f3afe3ffe6c172606e5bb11e47a652e8d19d3f2a42ebd1,bce2ed1a52cc132b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00523.png,8T5H4T,validation,True,group-5a5e4978811d6871,156fc4d246255b591b7e6e6862eaa8c8f4fc63350debb8e2403664638369042f,9e6ce1b32a1c5cc5,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00524.png,WW3MSM,train,True,group-b93aa04d053253b9,826dec7a9f07becffea1ea0017f2fad817f5c2566b31f6e8e7186b8122a81ed0,d41ae2e43cb3cb43,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00525.png,STNGbG,train,True,group-e48c6d76d69ddd96,ed944426de0a6c9a0f72d383a29fe99c63aef1dd039ad2f478830b6f6c0a9735,ba39ccc663c3246e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00526.png,ST64Tr,train,True,group-9da65ced3b2fab93,453ccdeb889f71cffe196e054fbf981967bcefa6173dc03f77f242e619258925,ad9c9263474b1cbc,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00527.png,4WGCa7,validation,True,group-adc390afdffa9f81,a410b62222444edbd3dc1e28d197875c826995a1e7c56011e3abf55524e08e0d,b6b985c67b488c1b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00528.png,XZ7Z7X,validation,True,group-58d0677e57286f3b,229f0759072e7d26f494ee2aca27a78cb9190173e019264fad52b68754f7c1ed,ae0cd1f252e96c1e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00529.png,8BXGLE,train,True,group-cfc6a7357ff01fed,195153781eeed46bce660cc859a299c0f4fe8b5c0c202fba012c6add4f3e83a1,94bcc543f921bb4c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00530.png,P2MXBb,train,True,group-a419db7731afb28b,a8d1b3480d3f746e74b26f8c066810c87b628c6f27c83994d326e81e2695961d,e97bc6c43a961d28,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00531.png,Kb7M5E,train,True,group-f14ee07702f2cc92,3cdb27489be805f5466616170ce78f97a78d1622c2df37cf69c2a0a5a422471d,cea4b95a264bb6a1,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00532.png,NYNGXX,train,True,group-7b88dc319a3a7d0d,f74753dd46023023136a5c006a4664e40856e67387b9ce608d3a5b6b315685ce,efbc94c360436927,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00533.png,4ddPMA,train,True,group-5b9f64f9ab280315,347129c485300531fbb9fa6d4f21cfc3f8962657b749f75d10cd9573f9a4f5db,ec91ab6e14b91b43,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00534.png,Zr5Q8d,train,True,group-0782252e90987598,203ec3e51913f27c93a079891fc544e3f118eb53a5717c70bf95b9e6a1379b8c,e15e9ca16f0b20f6,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00535.png,ZF7d54,train,True,group-9b1d3bb868682527,8ae585153fa70e1491107cae3f80fa41658726ad3f443ec6c7f24b5f23976b26,9df883461e397887,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00536.png,K4SNZG,train,True,group-df2e6e141577c368,63e61eb88d8c1302d903defb27c95767371a9c9b2a03a1a718555b3ac70b3085,a4fecb026e367489,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00537.png,7bPL6X,train,True,group-509e18e8c9503829,0c2708c9158ce1aefb6822f60912bc8edfad7efa22333a6d263a010ef50a1ae0,db7bb0864cd8f205,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00538.png,e6FXR8,validation,True,group-3a315bb13f373124,2eba18639829e4678da872964d1e3c824f6904c8512044e3cc0415feb1c12431,ee4b91b478a426ba,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00539.png,CXGE4M,train,True,group-b45bcbef8c9f9402,aaac8a39b5a0aadae0df94e5249be57c3f03d1390a1b3e693768904344315e81,df54a4ab21a70e5c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00540.png,GeF3BF,train,True,group-71360281a003d4da,6a9498969c01d4de53241762d95bd2a4931526e00a652c5ac205fa0ee8b5304d,c96cfc9302e29795,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00541.png,7XM64R,train,True,group-5944e9011154cb4b,8b6a3484678664351a52a6434710ff6c6a31806892c7793326a8866804a49f0b,f3a9cc56333b214c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00542.png,B8ATCc,train,True,group-64cfe83dc370f06b,5dabf6d1f86a9b53d8b5912c0027258719cacc66f5c74deeaa5173b366103ee5,a621e0de9ddb2e44,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00543.png,Z8bbL2,train,True,group-f52237619c033037,e2a32c9856904bdcd6c986f8f9e6be0e44de5bae95d124c5c1b03161623af751,9883e65c907ab74e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00544.png,RA6eKH,train,True,group-406baba0e35d27a2,94ad976a922560300d293a28b603a4077d1c4d31901d2d4a5706ff76390fe168,dc45a3be18a93c5a,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00545.png,ReWTTA,train,True,group-e63a4dc87d3292f4,f3ecbc8e30003df01ba74197c520df236b5dad6f7bd12f26712d38e546e9ffda,b941c3ac3cb692b3,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00546.png,TPGKQ3,train,True,group-5d1b9cd02816bc74,4b7d0306b64cfcb66a4e3fdfa54d07f1dc0afdc807f69153422afd753961f854,ffa48a5928d230eb,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00547.png,BaXX6M,train,True,group-3ff4dd985f732140,77964e7b21f1e8ca8c7f2a50ab31cc16e26f7a7e839fd1ac254cdcb4c4065bf2,93f4a64359cc7833,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00548.png,KLEr3T,train,True,group-bccef240e9a17cfe,2fb57ef9c91466825a5ec56481ea23b731e842b325072489bba343f4257974b9,92e1fc8f485641bd,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00549.png,QWTEQN,train,True,group-823b6fa0f92a11ce,4f65cb7c987d76bd7383ba509e67dbc40041602f2172e39c70388ae2f6d1d322,8debf2142e0496fc,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00550.png,HHGN4A,train,True,group-df7ffea691d103f3,576f8e2da75dd6b15c5cc755b029fd3d258fac8b0b236eb68c23da4aa3faf134,f0dcf9230663a3cc,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00551.png,eE6H2K,train,True,group-270f1f1758429162,6b42b08a28baac7a47905e0e978a40f91ac9086cfe91a347399af2ce98f5df69,d8c2a33d55b3a638,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00552.png,aRB34P,train,True,group-1e8ee8f946d0fa76,f7089aed563644d1b209e88b91acb4cc8293105b434a6b4ad739872fd5b54e9b,f1bbce4402ae31d3,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00553.png,BbT4dL,train,True,group-dd33de45f1df57ae,69b57267062f06355044d890ffbf9dce4975d2ec996da167a6bc2479118c6dc3,a021d9da0e753b75,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00554.png,Cbze6C,train,True,group-d1dd3377a6eb739b,26ef91e9ba3c14fb79443183c423a77f3e57e40ebd21943de6b84bcdcdde4b08,dbec84121f2eec43,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00555.png,22WdZZ,train,True,group-121fc3f932ec72b9,3c24c25a48924c5989288f3d9a1bfa0df80b25c4c75daf704286cb07a174c18c,bbbccc236354f181,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00556.png,N2T578,train,True,group-ff7d567c50fe21c0,34f68841f223c56f9829fb1d869c979e406358737a8d74c7405e06423971b242,b2b9ff448c849173,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00557.png,SCbZRR,train,True,group-4b2e7c94de66dcc8,35ea5d2b2ddc9e227ca34be781aead4948b9f1692e96d91e642a68ac1f42233f,ef60909e5a9b616c,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00558.png,5Z7EKY,train,True,group-af9a49129581f04b,e5d870294672a10e1de8b70e016101d1a7c0418043f0bbfebc203523e5baa814,acb1d34f440e6ec5,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00559.png,LX2P5Q,train,True,group-e8ff528c7cc24f4a,dab7291ef2f290b85d7c43348457ae420bcf71cdfdd36ae3ab6a5b52a259e600,c0d3872c331bfba4,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00560.png,2Q5HHK,validation,True,group-ca180fcd510fcd91,9f1bfdccd7a8bacf91abfe0ec46d5d8f6bcad1b1df8c9790ff62c317d4ef20d5,bc0c91d341a3c7f9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00561.png,2M5ZCP,train,True,group-8afad98c3dfc1afe,332d4c765731e23ff2c49b587ad813237c09dc29181cdacabe83e5fd64580ebb,ac5ad383a06e6e99,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00562.png,8HM8XH,train,True,group-c6c2984cb676eb22,19341b3dd3f6241a2ba63e97a77b002fcd0eb36b2aa98eff9896f2282877d5d4,e8b1d64e81e54bc9,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00563.png,KA7rQN,train,True,group-f093c0212cb69282,95d3c7dc0361e451dad212bd56487d16ce09d9d6d73c275dedec3554f0f7a7d0,83fcad41721b6aac,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00564.png,Sd48GY,train,True,group-690e192534a65098,8964ad6341027c789a94d2e6d86472b25df39c8efed21b11f8247396e6b72203,f36c8c93721217ec,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00565.png,76BS2P,train,True,group-9883d391d6b46c9a,d99847d026cb655f8b992e84b39856d26f86ec4375ba6f8304f6d573d4086065,f992856936d53668,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00566.png,WT3HHd,train,True,group-61b93e2402119c95,ca05f54e6d3dca91ed3ca1f9fc4e66e364f0d4f6649b4196f1db00807e26b3dd,8d3bfac643e1062e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00567.png,LQrMdC,train,True,group-203f72bb561dfaf0,229b40f311c2c9deab3010564d280071be8816b9793616d3df4dedd58acc9706,ccbcbb43646503ba,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00568.png,PaQ5dF,train,True,group-a85cf6d66eaf68ea,5e0da9c23638c7f3b0b67b68478a2b40a57ea092c1c267f0f187496b376152e2,e4db97043ecc486e,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00569.png,6PrGC5,train,True,group-f6138e4e29247b23,7abc7528f9c22eabbf492984b6bed59755629a893d76645b3823949e2290af6e,ddd683297325341b,151,41,PNG
143bbe9d6e498ae523d890f7da88ca35c6e54df33961984a31e21823b03f331f,1,batch_1,development,data/batch_1/captcha_00570.png,WKE32K,train,True,group-1fad1ab429ea8fe3,18c6acb7fad08c08bc9a58708ad2fd09c154f38139b8a14163862ffcf78dd260,a225c9da3699d86b,151,41,PNG
